Amean,ASkew,AKurt,Rmean,RSkew,RKurt,Gmean,GSkew,GKurt,BKurt,Graymean,GraySkew,GrayKurt,BlackRatio,WhiteRatio,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity90,Class,FileAddress
118.26026825229016,0.267397987685723,0.3708257045113381,115.35194985173081,0.32182975737967073,-0.06296922479024669,115.12635498157258,0.3562570704049659,0.20188688798986965,1.446895253538823,115.41204456866113,0.2602810149803084,0.3130443528665068,0.4713214867324456,0.5286785132675543,664.3947007019831,459.54169587126887,689.0642942975644,0.2310119885047458,0.2362442040564998,Dirty (20-40),D://Solar Panels//Cropped//5-7-18\Dirty (20-40)\6\GOPR0979\GOPR0979-frame450.jpg
117.54233956717931,0.5242131093746506,0.6582266434757162,116.70403750323123,0.5108275145899536,0.03473606487196923,117.41898509380137,0.5511039282243954,0.3985947084030137,2.0664068209115123,116.8485504124041,0.4842948211218538,0.4292351351394999,0.5634030755057932,0.4365969244942069,341.81038736738213,243.377325358648,369.1729991284542,0.322064757399459,0.30856601860500066,Dirty (20-40),D://Solar Panels//Cropped//27-8-18\Dirty (20-40)\18\GOPR1595\GOPR1595-frame705.jpg
117.26960366362482,-0.05939043338619801,-1.1480924435612545,118.53404691468133,-0.01753489447168339,-1.261681208794838,117.68851986809132,-0.05226749050650285,-1.183709629279612,-0.9964761153727149,116.80186634933655,-0.05097943119440185,-1.1957105442809832,0.5183986686390533,0.4816013313609467,288.1032159087623,154.69676456976632,237.14825599907363,0.5099383554098869,0.5092518300396358,Dirty (40-60),D://Solar Panels//Cropped//27-8-18\Dirty (40-60)\A\GOPR1646\GOPR1646-frame5724.jpg
108.55094123019943,1.2653277666160956,1.3451162461800852,103.69371199229592,1.3528418173403949,1.2723325936995071,105.24934332919187,1.3589215238373131,1.398619937871012,1.9163427252304144,105.45562541392134,1.3119475735463246,1.3877409966305168,0.8118890677572804,0.1881109322427196,972.1451630920977,618.857184085381,953.5728208598039,0.20829754793565045,0.2283001917069413,Dirty (0-20),D://Solar Panels//Cropped//5-7-18\Dirty (0-20)\4\GOPR0918\GOPR0918-frame790.jpg
121.74040129947151,-0.12504891545194807,-1.040428110156422,122.94388840445541,-0.07964020832893809,-1.1866163275859585,122.48335836594308,-0.11812566035504847,-1.0914449906759882,-0.8246558698287925,121.51149426398882,-0.11989621074553045,-1.1017275270676328,0.5020653222486436,0.4979346777513564,281.8692029158351,152.2255709567101,236.99705692710862,0.5133755730540572,0.51262396623037,Dirty (40-60),D://Solar Panels//Cropped//27-8-18\Dirty (40-60)\A\GOPR1646\GOPR1646-frame5708.jpg
115.40795151864374,0.5675910317381386,0.7992191852007209,114.09559955249685,0.5338747413747009,0.045676445703190634,115.42182503915257,0.5986341309623703,0.4753477229807217,2.7676068338187294,114.89487156846258,0.5272993280384172,0.5170505379253356,0.6113786187998888,0.3886213812001112,309.15107385927064,232.13118303438299,326.2850893079905,0.3170563409339541,0.297406002197534,Dirty (20-40),D://Solar Panels//Cropped//27-8-18\Dirty (20-40)\18\GOPR1595\GOPR1595-frame615.jpg
109.62029594962229,0.07238161109010446,1.3559743017802877,110.43747661900768,-0.003164862154490537,0.6651710947841409,107.78494846565675,0.06848943973778948,1.0598053239915108,2.714444794004069,107.77559610800392,-0.04073419274411808,1.1038194870966054,0.44627283642612176,0.5537271635738782,318.08671687728827,220.09559866252042,321.0057045245391,0.5649268632796758,0.5432823525049431,Dirty (40-60),D://Solar Panels//Cropped//2-7-18\Dirty (40-60)\5\GOPR0632\GOPR0632-frame20.jpg
68.4039525884545,1.6192044296500228,3.5493659491531275,48.029601494042424,3.049022068244516,9.351447265814762,64.04438792187067,2.80511554247356,8.585936822273085,7.398060629718075,62.3947936010095,2.7215491661530677,8.472562358322389,0.9267056160868872,0.07329438391311299,653.8866277702791,492.9206099895577,583.2623076588147,0.4798100362218834,0.4423728248676986,Clean,D://Solar Panels//Cropped//5-7-18\Clean\GOPR1024.JPG
131.36027459472177,-0.2319360633854646,0.28817522059661993,131.22402055392584,-0.3266099578826088,-0.2088607574553336,130.94204269490697,-0.22453923438403225,-0.09167527736531687,1.6101229288573318,131.01048430439147,-0.26275534844723725,0.003077645133981566,0.46448474815191204,0.535515251848088,215.71608640437904,133.87207322177449,205.62311166229145,0.2417756421414936,0.2408655000719796,Dirty (20-40),D://Solar Panels//Cropped//27-8-18\Dirty (20-40)\15\GOPR1561\GOPR1561-frame425.jpg
147.28824493092822,-2.240048490528869,4.878276468083405,147.59642748049842,-2.3343417921058967,4.765233906969331,145.72972621862624,-2.2535033760280854,4.999465892822716,4.891581423882596,145.4585196532086,-2.223967845490262,4.57778868640416,0.2412041191950229,0.7587958808049771,178.65013093880586,121.09751224174299,186.07360199366119,0.3494786661688186,0.3460387930780842,Dirty (80-100),D://Solar Panels//Cropped//27-8-18\Dirty (80-100)\2\GOPR1422\GOPR1422-frame200.jpg
136.82149070451257,-3.295124972060352,13.4262782334787,142.2941606077839,-3.3636974620328637,12.87045026640248,139.02723961273864,-3.595074263454197,15.02794490311274,18.44930985997028,138.08718048510548,-3.4617489191834725,13.16571729499681,0.11856087316430082,0.8814391268356991,213.92190432167962,160.89811774165815,218.3107694930143,0.2558548411138473,0.2507112112088025,Dirty (80-100),D://Solar Panels//Cropped//2-7-18\Dirty (80-100)\2\GOPR0732.JPG
141.39140850264099,-1.444151821734272,5.960372898443478,141.23513313616792,-1.7034471066300716,4.8742765248346975,139.11552957403924,-1.399723034029991,5.46731199501747,7.981273825277622,139.65313019361642,-1.5296277679446844,5.591777853635796,0.11747504055196364,0.8825249594480363,234.30572809755276,130.98362582352226,237.03948964875187,0.2571433082775192,0.2504462905427775,Dirty (80-100),D://Solar Panels//Cropped//27-8-18\Dirty (80-100)\5\GOPR1455\GOPR1455-frame630.jpg
88.4914194885133,1.5309722214100754,2.3484414367525464,68.10581578926957,2.1107420479085905,4.029871346149375,85.43552878475796,2.0484524198559724,3.847603326435212,3.4527080903363667,83.5431529064147,2.050376693542952,3.871356661980725,0.8894916376212477,0.11050836237875226,1146.0156793599986,785.1443152807675,1174.6731163996612,0.23829338656953736,0.27007167366097035,Clean,D://Solar Panels//Cropped//2-7-18\Clean\GOPR0607.JPG
103.9484865466215,0.3374416922354078,-0.8460408196882927,98.35139742472221,0.4304289902273488,-1.084531353515689,100.41337739169472,0.4357942554938517,-0.9682464993095188,-0.1038824543536654,100.62226073438377,0.4158979616054111,-0.9500294058068848,0.6005668240782885,0.3994331759217114,792.0145508831089,502.65142428385246,825.1636876370053,0.20905696238318786,0.21873462503830707,Dirty (20-40),D://Solar Panels//Cropped//5-7-18\Dirty (20-40)\12\GOPR1099\GOPR1099-frame440.jpg
123.19192240171792,-0.0025555225025204785,0.27747750713716224,122.53929484630915,0.031044772588477237,-0.2986168449319706,123.11861529305011,0.02179761463819633,0.04422342775386179,1.5025749112528173,122.42611383832836,-0.024035061917795718,0.06538912301212951,0.4681961704836447,0.5318038295163554,312.93655182660837,183.97545591824613,265.3443154216422,0.3188093816500996,0.3140633176016805,Dirty (20-40),D://Solar Panels//Cropped//27-8-18\Dirty (20-40)\17\GOPR1584\GOPR1584-frame290.jpg
158.35713502010574,-2.9874077510512502,8.29904370666747,159.58860957128599,-3.087833768278452,8.523552954264824,156.74000119221927,-3.0333760427479177,8.579050947107325,7.891843836741966,156.1979706389753,-2.8890197580086605,7.415600450466428,0.3413514276070837,0.6586485723929163,112.12494197643936,71.85863609731379,106.84337897523287,0.5479627556029449,0.5405095392959192,Dirty (80-100),D://Solar Panels//Cropped//27-8-18\Dirty (80-100)\2\GOPR1422\GOPR1422-frame690.jpg
