Classifier,Count,Cycle,Split,Train Acc,Test Acc,F1 Score,Train Time (ms),clfs per ms,Confusion Matrix,Params
KNN,Full,0,0,1.0,0.9892280071813285,5.941012314930273,74.64962005615234,95.02941727983061,"[[ 60   0   0   0   0   0]
 [  0  79   1   1   0   0]
 [  0   1 145   0   0   0]
 [  0   0   2  99   0   0]
 [  0   0   0   0  74   0]
 [  0   0   0   0   1  94]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,1,1.0,0.9892280071813285,5.9300661456214945,69.40004825592041,70.27128301331607,"[[ 60   0   0   0   0   0]
 [  0  81   0   0   0   0]
 [  0   0 146   0   0   0]
 [  0   0   0 101   0   0]
 [  0   0   0   1  70   3]
 [  0   0   0   1   1  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,2,1.0,0.9910233393177738,5.9540773822819935,107.79893398284912,77.95296702257909,"[[ 60   0   0   0   0   0]
 [  0  80   1   0   0   0]
 [  0   1 142   2   1   0]
 [  0   0   0 101   0   0]
 [  0   0   0   0  74   0]
 [  0   0   0   0   0  95]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,3,1.0,0.987410071942446,5.9323853482466395,113.59820365905762,48.92134084066656,"[[ 60   0   0   0   0   0]
 [  0  78   2   0   0   0]
 [  0   1 144   1   0   0]
 [  0   0   1  99   1   0]
 [  0   0   0   0  74   0]
 [  0   0   0   1   0  94]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,4,1.0,0.9873873873873874,5.931476254880603,75.29900074005127,110.91033544483197,"[[ 59   0   0   0   0   0]
 [  0  76   4   0   0   0]
 [  0   1 145   0   0   0]
 [  0   0   1 100   0   0]
 [  0   0   0   0  73   1]
 [  0   0   0   0   0  95]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,5,1.0,0.9873646209386282,5.923974821172922,71.64936065673828,55.46480945103937,"[[ 59   0   0   0   0   0]
 [  1  77   2   0   0   0]
 [  0   1 144   1   0   0]
 [  0   0   0 101   0   0]
 [  0   0   0   0  72   2]
 [  0   0   0   0   0  94]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,6,1.0,0.9765342960288809,5.865861075765636,107.89923667907715,62.39968757707818,"[[ 59   0   0   0   0   0]
 [  0  74   3   3   0   0]
 [  0   2 142   1   0   1]
 [  0   0   0  99   2   0]
 [  0   0   0   0  74   0]
 [  0   0   0   0   1  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,7,1.0,0.9783001808318263,5.873185408442039,71.69961929321289,110.9418482655055,"[[ 59   0   0   0   0   0]
 [  0  76   1   2   0   1]
 [  0   3 142   1   0   0]
 [  0   0   0  99   1   1]
 [  0   0   0   0  73   0]
 [  0   0   0   0   2  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,8,1.0,0.9855072463768116,5.9259186430197035,62.19940185546875,93.35838555749973,"[[ 59   0   0   0   0   0]
 [  0  74   6   0   0   0]
 [  0   0 144   1   0   0]
 [  0   0   1 100   0   0]
 [  0   0   0   0  73   0]
 [  0   0   0   0   0  94]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,9,1.0,0.985480943738657,5.924211001128741,68.74873638153076,70.35248688591751,"[[ 59   0   0   0   0   0]
 [  0  78   2   0   0   0]
 [  0   0 145   0   0   0]
 [  0   1   4  95   0   0]
 [  0   0   0   0  73   0]
 [  0   0   0   0   1  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
SVM,Full,0,0,1.0,0.9910233393177738,5.941576775933784,1781.7114114761353,195.73261734555916,"[[ 60   0   0   0   0   0]
 [  0  81   0   0   0   0]
 [  0   0 146   0   0   0]
 [  0   0   0 100   1   0]
 [  0   0   0   1  73   0]
 [  0   0   0   0   3  92]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=5,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
