Classifier,Count,Cycle,Split,Train Acc,Test Acc,F1 Score,Train Time (ms),clfs per ms,Confusion Matrix,Params
KNN,Full,0,0,1.0,0.9784172661870504,5.865297033516944,109.33666229248047,33.70192270100588,"[[ 59   0   0   0   0   0]
 [  0  80   1   0   0   0]
 [  0   1 144   0   1   0]
 [  0   0   0  99   2   0]
 [  0   0   0   0  71   3]
 [  0   0   0   0   4  91]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,1,1.0,0.9622302158273381,5.768193732961197,103.54030132293701,79.16957443863075,"[[ 58   0   1   0   0   0]
 [  2  74   4   1   0   0]
 [  0   0 144   2   0   0]
 [  0   2   0  96   2   1]
 [  0   0   0   0  73   1]
 [  0   0   0   1   4  90]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,2,1.0,0.9747747747747748,5.851427737623165,99.54273700714111,80.46510276554548,"[[ 59   0   0   0   0   0]
 [  2  74   3   0   0   1]
 [  0   0 145   1   0   0]
 [  0   0   3  98   0   0]
 [  0   0   0   0  72   2]
 [  0   0   0   1   1  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,3,1.0,0.9585585585585585,5.774410761068528,91.04740619659424,58.69254596056205,"[[ 59   0   0   0   0   0]
 [  0  74   5   0   1   0]
 [  0   1 137   6   2   0]
 [  0   0   2  96   3   0]
 [  0   0   0   2  72   0]
 [  0   0   0   0   1  94]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,4,1.0,0.963963963963964,5.771236269831512,98.34296703338623,74.45987233385918,"[[ 55   3   1   0   0   0]
 [  0  78   1   1   0   0]
 [  0   0 145   1   0   0]
 [  0   0   3  97   1   0]
 [  0   0   0   3  69   2]
 [  0   0   0   0   4  91]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,5,1.0,0.9620938628158845,5.769106487630669,100.24240016937256,74.47904903678773,"[[ 59   0   0   0   0   0]
 [  3  74   2   1   0   0]
 [  0   1 141   3   1   0]
 [  0   0   2  97   2   0]
 [  0   0   0   0  69   5]
 [  0   0   0   0   1  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,6,1.0,0.9855595667870036,5.926422046687443,95.64733505249023,74.47480612293538,"[[ 59   0   0   0   0   0]
 [  0  77   3   0   0   0]
 [  0   0 143   3   0   0]
 [  0   0   1 100   0   0]
 [  0   0   0   1  73   0]
 [  0   0   0   0   0  94]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,7,1.0,0.9638336347197106,5.79264723402886,98.54369163513184,71.30068076593078,"[[ 57   2   0   0   0   0]
 [  0  76   4   0   0   0]
 [  0   0 141   4   1   0]
 [  0   0   3  96   1   1]
 [  0   0   0   0  70   3]
 [  0   0   0   0   1  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,8,1.0,0.9728260869565217,5.83461438909117,93.84615421295166,79.23820122411847,"[[ 57   0   1   1   0   0]
 [  0  77   2   1   0   0]
 [  0   2 141   1   1   0]
 [  0   0   0 100   1   0]
 [  0   0   0   0  71   2]
 [  0   0   0   0   3  91]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full,0,9,1.0,0.9637023593466425,5.803548511362485,98.74327182769775,81.84919951842407,"[[ 59   0   0   0   0   0]
 [  0  76   3   1   0   0]
 [  0   1 138   6   0   0]
 [  0   0   3  94   3   0]
 [  0   0   0   0  72   1]
 [  0   0   0   0   2  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
